tmin	tmax	tmean	rain	hr
17.9	30.0	24.7	0.0	64.0
17.3	29.9	24.8	0.0	70.0
17.4	30.0	24.3	0.0	76.0
17.6	30.0	24.4	0.0	74.0
19.7	30.4	25.4	0.0	73.0
18.9	23.1	21.0	0.0	58.0
12.3	20.9	17.5	0.0	63.0
15.3	21.8	18.7	0.0	75.0
13.4	23.4	19.8	0.0	76.0
11.2	20.0	16.8	4.0	75.0
6.8	11.8	9.4	0.0	64.0
4.3	14.6	10.3	0.0	71.0
8.6	16.0	11.8	0.0	69.0
3.6	18.0	11.8	0.0	70.0
5.2	0.0	12.1	0.0	71.0
5.8	20.0	14.1	0.0	72.0
5.6	22.2	14.6	0.0	80.0
9.6	21.2	16.3	0.0	81.0
15.5	23.8	19.5	0.0	78.0
15.6	21.0	18.0	0.0	93.0
13.9	25.4	20.9	0.0	77.0
13.0	20.4	15.8	0.0	73.0
12.2	15.2	14.1	0.0	73.0
11.5	17.2	13.7	0.0	77.0
5.3	20.6	13.8	0.0	80.0
6.6	22.0	15.0	0.0	75.0
8.1	23.7	16.3	0.0	76.0
8.3	15.7	12.9	0.0	44.0
2.4	20.5	12.7	0.0	69.0
3.6	20.6	13.5	0.0	74.0
5.8	23.0	15.7	0.0	72.0
7.6	20.2	15.1	0.0	69.0
12.3	16.8	13.8	0.0	63.0
9.7	13.0	11.3	0.0	69.0
8.6	12.7	10.7	0.0	65.0
8.7	12.7	11.1	0.0	78.0
9.5	15.4	12.4	0.0	73.0
9.8	15.7	13.2	0.0	69.0
10.6	19.6	14.9	0.0	67.0
5.4	22.6	14.2	0.0	72.0
5.3	24.2	15.6	0.0	65.0
5.3	24.5	16.1	0.0	64.0
6.4	24.6	16.8	0.0	69.0
9.8	26.6	19.1	0.0	68.0
12.0	25.6	19.6	0.0	77.0
13.0	25.3	19.9	0.0	67.0
11.6	28.0	20.5	0.0	74.0
11.0	26.8	19.9	0.0	72.0
12.8	27.5	21.2	0.0	70.0
15.7	24.0	20.4	0.0	63.0
14.6	23.8	19.4	0.0	68.0
13.1	25.6	19.9	0.0	72.0
16.5	28.3	22.8	0.0	69.0
16.5	30.0	23.9	0.0	69.0
14.2	29.9	22.7	0.0	73.0
14.2	29.6	23.1	0.0	67.0
14.8	28.1	22.5	0.0	68.0
15.0	31.5	23.9	0.0	68.0
13.9	30.0	22.3	0.0	67.0
14.0	30.6	23.2	0.0	69.0
15.7	24.3	20.2	0.0	65.0
16.3	21.0	18.5	0.0	53.0
14.2	24.0	19.3	0.0	51.0
9.8	25.7	18.9	0.0	64.0
15.2	19.0	16.3	0.0	65.0
13.4	23.1	18.3	0.0	67.0
15.3	18.4	16.6	0.0	61.0
13.2	21.5	17.4	0.0	63.0
13.5	21.7	17.6	0.0	66.0
14.2	24.7	19.6	0.0	64.0
16.8	21.5	19.5	0.0	68.0
16.3	19.9	18.6	0.0	49.0
15.5	23.0	19.4	0.0	61.0
15.5	25.3	20.4	0.0	58.0
11.2	25.7	19.6	0.0	62.0
9.7	17.4	14.9	6.0	95.0
13.8	18.9	16.0	0.0	68.0
9.2	25.0	17.5	0.0	82.0
13.2	23.4	20.2	0.0	51.0
10.4	26.4	19.1	0.0	64.0
11.6	26.5	19.6	0.0	69.0
16.4	20.3	17.9	0.0	63.0
14.5	23.2	18.5	0.0	67.0
11.0	27.4	20.5	0.0	62.0
11.6	31.4	22.8	0.0	59.0
15.3	23.2	18.6	0.0	36.0
7.1	23.2	16.6	0.0	51.0
6.9	26.0	17.7	0.0	54.0
8.8	28.2	20.3	0.0	54.0
11.9	31.8	23.4	0.0	53.0
16.0	22.8	18.6	0.0	41.0
10.1	21.8	16.4	0.0	42.0
6.1	23.7	16.4	0.0	44.0
11.1	24.7	18.6	0.0	45.0
14.9	22.6	19.4	0.0	47.0
16.2	19.5	18.1	0.0	50.0
13.3	21.8	17.8	0.0	59.0
8.2	27.1	19.2	0.0	54.0
10.8	31.0	22.7	0.0	53.0
14.4	34.9	26.2	0.0	51.0
16.2	34.6	26.6	0.0	50.0
16.9	27.6	22.0	0.0	25.0
5.8	24.9	17.9	0.0	35.0
6.2	26.7	18.2	0.0	31.0
5.8	30.2	19.9	0.0	39.0
9.2	32.8	23.5	0.0	35.0
11.8	38.1	27.2	0.0	37.0
17.6	28.2	23.2	0.0	31.0
14.4	19.2	16.3	0.0	38.0
10.6	17.4	14.2	0.0	37.0
4.8	20.2	14.1	0.0	36.0
3.8	24.4	16.5	0.0	32.0
5.6	27.6	17.9	0.0	43.0
9.2	30.2	21.8	0.0	44.0
12.9	32.8	24.8	0.0	42.0
16.3	29.7	23.6	0.0	39.0
16.4	22.0	18.4	0.0	55.0
13.6	19.9	16.4	0.1	65.0
14.2	22.7	19.0	0.0	49.0
15.3	26.4	21.2	0.0	41.0
7.9	28.2	20.5	0.0	36.0
7.6	30.4	21.1	0.0	31.0
8.1	30.5	22.2	0.0	31.0
10.2	29.6	21.7	0.0	32.0
11.2	25.3	19.9	0.0	42.0
8.8	27.0	19.9	0.0	36.0
9.0	29.0	21.9	0.0	36.0
10.4	31.5	21.7	0.0	37.0
13.2	29.6	23.9	0.0	34.0
18.0	33.4	26.9	0.0	32.0
14.8	35.2	27.3	0.0	36.0
17.1	36.5	28.5	0.0	41.0
19.8	37.8	30.8	5.0	44.0
22.8	30.6	24.2	0.0	56.0
19.4	26.7	23.4	0.0	56.0
14.7	32.2	25.4	0.0	48.0
19.4	26.1	22.3	0.0	66.0
16.6	33.6	26.8	0.0	42.0
18.6	27.4	21.0	0.0	52.0
16.6	22.0	19.9	0.0	55.0
14.6	28.5	22.4	0.0	52.0
12.2	32.2	25.1	0.0	39.0
18.2	31.6	26.4	0.0	25.0
15.3	33.1	26.6	0.0	29.0
15.6	35.7	27.8	0.0	35.0
18.3	37.0	29.8	0.0	48.0
20.5	38.2	31.5	0.0	43.0
23.5	33.7	29.6	0.0	53.0
22.8	27.6	24.3	0.6	66.0
20.4	24.4	22.3	20.0	86.0
18.2	20.9	20.0	3.8	83.0
15.9	20.3	18.5	0.3	87.0
16.8	27.6	22.8	0.0	61.0
16.3	30.9	25.1	0.0	52.0
16.8	36.8	28.7	0.0	46.0
19.8	38.0	31.0	0.0	42.0
21.0	32.6	23.4	0.0	57.0
19.2	24.4	22.1	0.0	60.0
16.6	32.1	25.6	3.0	55.0
20.2	33.6	28.5	0.0	52.0
23.9	30.5	26.2	0.6	65.0
20.2	26.0	23.0	1.0	79.0
21.4	32.6	27.6	0.0	60.0
21.0	29.8	24.7	0.0	56.0
18.8	22.4	20.4	0.0	67.0
17.9	29.6	22.8	0.0	58.0
18.0	28.8	23.5	0.4	68.0
18.5	30.2	25.1	0.0	63.0
20.8	26.2	23.8	0.6	76.0
21.4	32.8	27.9	0.0	58.0
22.3	36.8	30.8	0.0	56.0
24.3	34.1	30.0	0.0	46.0
20.8	34.6	29.5	0.0	51.0
23.6	39.0	33.0	0.0	44.0
20.0	34.2	23.3	2.0	75.0
17.9	31.8	26.8	7.0	53.0
18.6	27.6	23.4	0.0	73.0
21.8	32.2	27.1	0.0	54.0
19.8	34.1	29.0	0.0	39.0
19.2	37.2	30.6	0.0	40.0
16.6	36.4	25.5	0.0	57.0
15.0	24.4	19.7	0.0	54.0
15.0	31.8	25.4	0.0	38.0
16.4	34.5	28.0	0.0	38.0
20.3	31.0	27.0	0.0	40.0
19.9	33.4	28.2	0.0	35.0
17.0	36.4	29.6	0.0	28.0
17.3	38.0	30.5	0.0	29.0
18.9	40.0	32.4	0.0	35.0
14.6	38.5	31.6	66.0	47.0
20.3	34.2	28.8	0.0	61.0
21.9	37.3	31.2	0.0	61.0
23.2	40.0	33.2	0.0	49.0
23.0	38.2	32.1	0.0	53.0
22.8	31.3	23.9	0.4	81.0
22.3	31.0	26.2	17.0	70.0
19.6	25.9	21.2	8.0	92.0
19.6	26.5	23.2	0.0	69.0
19.6	28.5	23.9	0.0	48.0
17.9	30.6	26.1	0.0	42.0
17.1	34.0	27.9	0.0	44.0
19.0	34.3	28.4	0.0	45.0
21.8	36.3	30.3	0.0	39.0
21.7	37.2	30.9	0.0	49.0
22.0	39.2	32.0	13.0	46.0
20.8	31.0	22.8	12.0	93.0
20.6	26.4	22.9	11.0	94.0
21.3	30.7	26.4	16.0	69.0
21.4	31.1	26.1	10.0	81.0
21.8	27.3	24.5	0.2	82.0
22.0	35.3	29.7	0.0	55.0
20.7	35.5	29.8	0.0	55.0
22.4	35.3	30.9	0.0	57.0
22.5	35.3	29.8	0.0	59.0
24.4	35.6	30.5	0.0	52.0
22.6	37.0	31.5	0.0	50.0
23.0	38.0	32.1	40.0	56.0
21.0	31.0	22.8	30.0	94.0
21.2	31.6	27.3	0.3	70.0
22.0	26.7	24.4	8.0	91.0
21.8	31.6	26.9	0.0	73.0
21.8	33.9	28.9	0.0	53.0
20.8	34.8	29.5	0.0	56.0
21.8	33.0	27.1	40.0	74.0
20.6	24.7	22.7	5.0	89.0
18.7	31.6	26.1	0.0	70.0
22.0	33.4	28.7	15.0	68.0
22.4	30.4	26.2	26.0	77.0
19.2	26.8	21.1	4.0	90.0
18.7	26.8	23.0	0.0	75.0
18.9	29.8	25.6	0.0	58.0
16.4	32.6	26.3	0.0	49.0
18.7	34.0	27.8	0.0	51.0
18.7	33.8	27.5	0.0	55.0
19.3	27.4	22.9	11.0	78.0
18.6	23.6	21.4	0.0	81.0
18.4	32.1	26.4	0.0	59.0
18.8	33.1	27.7	0.0	64.0
22.0	32.6	28.8	32.0	67.0
21.6	29.4	25.4	0.0	78.0
21.6	33.0	28.2	0.0	71.0
21.5	33.2	25.5	4.0	81.0
20.1	31.3	26.6	0.0	62.0
19.4	34.6	28.5	0.0	64.0
17.2	28.2	21.2	45.0	89.0
19.0	28.8	23.9	0.0	62.0
16.7	30.4	25.3	0.0	55.0
18.4	31.9	26.3	0.0	54.0
18.6	33.4	27.5	0.0	57.0
19.7	34.9	28.5	0.0	54.0
21.2	37.2	29.7	0.0	53.0
20.8	37.5	29.9	0.0	57.0
22.6	31.2	26.9	0.0	66.0
21.0	35.0	29.3	0.0	61.0
22.4	32.9	28.6	0.0	57.0
22.9	34.2	29.2	0.0	61.0
23.4	36.6	30.9	0.0	61.0
23.6	37.4	30.4	7.0	55.0
22.0	31.9	27.0	31.0	70.0
21.1	29.1	25.0	0.0	82.0
22.6	35.0	29.0	25.0	69.0
21.4	33.2	28.8	5.0	68.0
22.8	33.6	28.6	0.0	78.0
21.1	29.8	24.9	10.0	91.0
19.6	26.0	23.5	3.0	78.0
21.2	28.2	25.1	18.0	82.0
22.5	25.7	23.1	13.0	95.0
20.8	29.0	25.5	0.0	82.0
22.1	34.4	28.7	7.0	72.0
22.3	33.5	28.2	0.0	64.0
18.3	33.5	27.6	5.0	61.0
20.8	27.5	22.6	0.6	89.0
18.4	31.3	26.4	0.0	65.0
18.8	33.2	27.4	0.0	65.0
19.3	32.5	27.5	0.0	59.0
21.1	33.8	28.4	0.0	67.0
23.2	36.0	30.2	0.0	62.0
22.8	35.6	29.8	0.0	65.0
24.2	31.6	28.5	0.0	69.0
21.6	27.3	23.5	0.6	82.0
19.0	27.5	23.8	0.0	68.0
20.0	27.8	24.3	0.0	71.0
20.8	28.0	23.9	0.0	66.0
18.9	30.1	24.6	0.0	66.0
19.6	29.9	25.3	0.0	65.0
19.8	30.8	26.2	0.0	65.0
21.4	33.6	28.6	0.0	60.0
23.2	35.5	30.1	0.0	63.0
23.2	36.6	31.4	0.0	60.0
21.1	36.0	27.2	3.0	74.0
20.7	30.5	25.4	0.0	73.0
22.6	30.0	26.4	0.0	71.0
22.0	34.0	28.5	0.3	65.0
23.1	28.8	25.2	64.0	86.0
19.2	24.1	21.0	7.0	95.0
19.2	24.0	21.1	2.0	89.0
17.9	27.0	23.0	0.0	74.0
17.8	30.7	24.5	0.0	75.0
18.8	32.3	26.9	0.0	62.0
18.8	34.4	27.6	0.0	57.0
19.4	34.4	28.2	0.0	62.0
20.0	33.5	27.2	0.0	63.0
22.2	31.6	25.9	0.8	71.0
20.0	27.9	22.8	3.0	88.0
20.2	29.4	25.3	3.0	76.0
20.8	27.9	24.3	0.0	84.0
19.7	30.5	25.8	0.0	73.0
21.5	32.0	27.0	0.4	71.0
21.0	31.9	26.1	19.0	70.0
19.9	27.0	23.6	4.0	81.0
21.0	29.4	24.6	28.0	89.0
18.3	23.1	20.0	0.9	93.0
17.7	30.4	25.0	0.0	72.0
18.3	31.6	25.8	0.0	72.0
19.0	32.6	27.4	0.0	68.0
21.9	33.7	28.8	0.0	69.0
21.9	34.3	29.2	18.0	72.0
20.5	28.5	24.3	0.0	79.0
20.8	29.4	25.1	0.0	80.0
21.7	33.5	27.5	0.0	75.0
21.3	32.7	28.1	21.0	73.0
19.5	26.8	23.3	0.0	79.0
19.8	27.6	23.9	0.0	84.0
20.8	26.1	23.6	6.0	93.0
21.4	25.2	23.3	0.2	91.0
19.9	28.4	23.9	0.0	86.0
19.0	29.8	24.8	0.0	70.0
18.4	30.2	25.2	0.0	70.0
19.4	30.9	25.4	0.0	74.0
20.2	30.0	25.7	0.0	70.0
19.9	32.2	26.7	0.0	65.0
20.0	31.6	26.4	0.0	66.0
19.3	32.2	26.2	0.0	77.0
19.1	33.0	26.9	0.0	66.0
18.4	31.8	26.1	0.0	72.0
20.8	31.0	25.9	2.0	63.0
15.2	22.8	16.2	4.0	94.0
14.9	19.3	17.1	0.9	91.0
14.3	25.8	20.4	0.0	84.0
15.8	28.6	23.1	0.0	73.0
18.4	27.7	23.5	0.5	82.0
20.6	23.5	21.5	7.0	91.0
18.5	21.4	19.5	4.0	89.0
18.1	23.7	20.4	0.1	89.0
18.8	27.6	23.0	0.0	85.0
18.8	30.6	24.6	3.0	77.0
19.7	27.4	23.5	0.0	84.0
20.4	28.1	23.9	0.0	80.0
20.3	28.4	24.4	0.0	66.0
15.7	28.6	22.7	0.0	77.0
14.7	29.2	23.1	0.0	74.0
19.0	26.2	22.0	0.0	65.0
15.8	24.0	20.5	0.1	74.0
16.4	23.8	20.7	0.0	84.0
17.0	27.0	23.3	0.0	72.0
18.0	25.2	22.0	0.0	84.0
17.8	28.4	23.3	0.0	79.0
17.2	29.4	23.9	0.0	74.0
18.9	31.3	25.3	0.0	73.0
18.1	23.4	20.2	2.0	78.0
13.6	19.0	15.8	3.0	86.0
10.7	17.3	15.0	0.0	73.0
14.3	20.8	18.3	0.0	71.0
12.0	25.0	19.5	0.0	76.0
16.2	23.9	20.4	0.0	79.0
15.0	25.4	20.9	0.0	72.0
14.8	29.0	22.8	0.0	73.0
16.8	29.6	24.0	0.0	75.0
17.7	30.1	24.7	0.0	71.0
18.0	29.4	23.9	0.0	80.0
17.3	27.5	22.6	0.8	91.0
19.8	27.4	22.7	0.8	90.0
17.4	25.5	21.7	18.0	82.0
12.0	19.4	13.9	11.0	96.0
10.3	12.0	11.3	4.0	93.0
8.6	11.3	10.0	0.6	90.0
10.0	12.9	11.6	0.0	81.0
6.1	21.8	13.4	0.0	79.0
6.3	22.1	15.1	0.0	72.0
8.2	26.0	14.0	0.0	81.0
6.6	21.0	14.0	0.0	83.0
7.0	22.0	14.7	0.0	86.0
7.4	23.0	16.7	0.0	77.0
9.1	21.1	15.3	0.0	81.0
11.2	20.6	16.6	0.0	73.0
13.4	23.7	18.8	0.0	71.0
13.3	17.8	16.0	0.0	68.0
7.8	24.2	16.4	0.0	79.0
12.2	20.9	17.1	0.0	62.0
8.5	22.8	16.0	0.0	73.0
4.6	22.6	15.4	0.0	72.0
7.0	20.6	14.3	0.0	81.0
7.2	25.2	18.0	0.0	67.0
13.4	22.5	17.7	0.0	58.0
6.8	22.0	14.4	0.0	83.0
7.3	24.6	17.0	0.0	79.0
10.6	27.8	20.2	0.0	73.0
13.1	28.6	21.5	0.0	73.0
15.3	21.0	17.1	0.0	72.0
13.6	17.5	15.2	0.0	59.0
11.4	15.2	13.5	0.0	71.0
8.5	18.0	14.4	0.0	47.0
10.2	17.4	14.4	0.0	61.0
10.1	21.7	15.7	0.0	66.0
6.4	22.4	15.5	0.0	67.0
5.8	26.4	16.9	0.0	66.0
10.5	25.0	18.9	0.0	57.0
8.6	24.0	17.0	0.0	66.0
6.6	25.2	17.1	0.0	68.0
6.3	22.7	16.2	0.0	65.0
12.4	24.6	19.6	0.0	62.0
14.6	26.7	21.0	0.0	71.0
11.2	28.5	20.8	0.0	67.0
14.4	29.7	22.4	0.0	70.0
13.7	29.8	22.7	0.0	67.0
15.5	21.1	18.0	0.0	57.0
11.1	19.1	15.7	0.0	50.0
8.9	20.8	14.4	0.0	74.0
5.7	20.5	13.7	0.0	51.0
2.8	22.7	13.3	0.0	63.0
6.4	24.2	15.6	0.0	49.0
5.8	19.6	13.3	0.0	52.0
4.8	19.2	13.0	0.0	62.0
5.6	22.4	14.6	0.0	63.0
6.1	22.4	14.9	0.0	68.0
12.5	18.7	16.1	0.0	70.0
13.7	18.1	16.4	0.0	77.0
14.3	20.0	16.8	0.0	79.0
11.6	20.9	17.0	0.0	77.0
9.2	18.0	14.4	0.0	76.0
5.6	14.0	8.0	0.0	58.0
-1.1	15.2	7.9	0.0	65.0
-0.2	18.3	10.1	0.0	60.0
1.8	19.7	11.5	0.0	56.0
5.2	21.3	13.3	0.0	61.0
2.1	22.0	13.9	0.0	58.0
6.8	22.8	16.1	0.0	39.0
6.7	20.1	14.2	0.0	54.0
5.2	20.1	13.7	0.0	65.0
7.3	21.0	15.0	0.0	67.0
4.8	22.6	15.5	0.0	50.0
5.0	24.7	16.0	0.0	48.0
6.6	27.6	18.1	0.0	52.0
10.2	30.7	21.9	0.0	56.0
15.7	22.2	19.8	0.0	60.0
15.0	22.4	18.8	0.0	68.0
14.0	18.5	16.2	0.0	45.0
5.2	22.1	15.0	0.0	50.0
5.2	25.9	17.1	0.0	46.0
4.9	25.8	16.7	0.0	44.0
4.8	28.5	18.6	0.0	49.0
8.8	31.0	21.8	0.0	40.0
9.6	31.5	22.1	0.0	46.0
12.9	33.2	24.3	0.0	52.0
14.6	28.2	22.7	0.0	34.0
14.8	23.4	18.6	0.0	33.0
6.0	23.1	15.8	0.0	46.0
6.7	25.1	16.8	0.0	48.0
9.9	20.7	16.0	0.0	48.0
7.3	22.5	16.8	0.0	44.0
5.0	25.4	17.1	0.0	45.0
8.1	28.2	19.7	0.0	42.0
8.6	30.1	21.0	0.0	46.0
10.2	31.0	22.3	0.0	50.0
13.8	33.4	25.2	0.0	46.0
14.1	34.8	26.0	0.0	48.0
13.8	37.0	27.9	0.0	40.0
13.1	37.0	27.3	0.0	43.0
16.1	35.5	27.4	0.0	45.0
17.5	36.5	28.3	0.0	44.0
19.0	33.0	27.4	0.0	36.0
17.5	27.3	23.3	0.0	55.0
18.1	26.6	23.0	0.0	56.0
18.9	22.9	20.6	0.0	67.0
17.2	27.0	21.5	0.0	67.0
12.6	32.6	24.3	0.0	54.0
15.0	40.0	27.8	0.0	40.0
14.4	22.6	15.7	0.0	34.0
11.0	17.6	14.6	0.0	38.0
10.4	20.8	16.1	0.0	32.0
11.0	23.0	17.9	0.0	29.0
7.0	25.4	18.3	0.0	34.0
7.5	29.2	20.4	0.0	37.0
8.6	32.4	22.8	0.0	38.0
14.4	33.5	25.4	0.0	44.0
17.2	34.8	27.2	0.0	45.0
18.4	26.5	21.1	0.0	59.0
16.8	29.5	23.5	0.0	51.0
14.9	27.0	21.8	0.0	48.0
17.6	30.6	25.1	0.0	33.0
11.1	33.0	24.7	0.0	34.0
12.6	31.6	23.4	0.0	33.0
14.5	23.4	18.8	0.0	41.0
11.8	25.2	18.7	0.0	36.0
8.0	28.9	20.7	0.0	40.0
12.5	33.4	25.2	0.0	38.0
16.8	28.8	23.3	0.0	46.0
12.8	16.8	13.3	0.0	50.0
10.6	18.5	15.5	0.0	45.0
10.6	19.1	15.4	0.0	36.0
5.6	24.2	17.6	0.0	40.0
8.4	28.9	21.5	0.0	35.0
10.5	33.2	24.3	0.0	38.0
14.9	37.5	28.5	0.0	37.0
18.1	40.5	31.7	0.0	35.0
22.2	33.0	27.8	0.0	40.0
18.7	24.9	21.4	0.0	51.0
18.0	27.5	22.9	0.0	53.0
20.4	32.5	27.2	0.0	45.0
18.4	38.3	30.6	0.0	37.0
19.3	32.4	27.5	0.0	37.0
17.5	30.6	25.7	0.0	31.0
11.5	34.6	25.7	0.0	34.0
14.6	37.0	28.3	0.0	31.0
17.8	28.5	23.9	0.0	42.0
18.5	29.9	25.4	0.0	42.0
20.8	31.0	26.9	0.0	50.0
22.2	32.5	27.5	0.0	52.0
22.5	35.6	30.7	0.2	40.0
21.7	37.0	30.6	0.0	36.0
21.1	38.0	29.6	17.0	57.0
20.0	28.0	24.1	0.0	68.0
20.7	36.0	29.6	0.0	56.0
21.4	30.4	23.3	0.0	32.0
15.2	29.6	24.0	0.0	29.0
15.5	33.7	27.0	0.0	31.0
22.2	33.8	29.1	0.0	40.0
20.0	37.7	31.3	0.0	41.0
21.6	41.4	34.2	0.0	32.0
20.9	43.2	35.0	0.0	24.0
22.5	44.1	36.0	0.0	24.0
23.2	43.7	35.3	0.0	31.0
22.8	43.6	36.3	0.0	26.0
26.0	38.6	30.8	0.0	37.0
19.8	35.7	29.2	0.0	32.0
24.7	38.0	33.1	18.0	38.0
23.1	35.1	29.9	0.2	64.0
21.9	30.4	24.3	0.4	68.0
19.0	27.3	23.6	0.0	53.0
21.4	34.0	28.6	0.0	51.0
23.0	36.0	29.0	2.0	54.0
19.0	23.6	21.4	0.3	85.0
20.1	26.8	23.6	0.1	78.0
20.0	34.8	29.4	0.0	58.0
24.3	41.4	34.4	38.0	45.0
21.2	32.0	26.7	111.0	76.0
21.6	28.8	24.8	3.0	90.0
22.5	34.2	29.2	0.0	65.0
23.5	37.6	32.3	0.0	59.0
22.6	39.5	30.5	79.0	64.0
21.1	29.0	25.3	0.0	69.0
23.4	32.8	29.0	0.0	67.0
24.5	37.2	32.1	0.0	62.0
26.0	40.4	34.2	0.4	62.0
24.9	35.1	30.7	0.0	62.0
25.1	39.6	33.3	11.0	59.0
23.4	32.7	27.5	2.0	79.0
24.2	32.2	28.6	0.0	72.0
24.6	35.6	31.3	0.0	68.0
24.2	36.2	31.5	37.0	68.0
19.0	31.9	21.9	24.0	89.0
20.4	29.5	26.2	0.0	69.0
24.3	35.2	30.6	7.0	63.0
22.0	30.2	23.8	1.0	81.0
20.3	26.5	22.5	5.0	92.0
21.0	28.4	25.3	0.0	80.0
18.6	26.4	22.1	2.0	90.0
17.3	22.7	20.1	4.0	85.0
19.4	23.8	21.7	1.0	84.0
20.3	24.6	22.8	34.0	90.0
20.5	25.5	23.1	0.4	89.0
20.8	29.9	24.3	3.0	76.0
20.4	30.1	25.9	0.0	61.0
20.2	31.1	27.1	0.0	52.0
18.0	31.5	26.0	0.0	59.0
22.2	32.6	27.9	0.0	68.0
23.4	34.0	29.5	1.0	66.0
23.5	34.4	29.7	40.0	65.0
21.3	30.0	25.9	89.0	83.0
21.8	32.5	27.7	0.0	80.0
22.1	28.3	24.5	2.0	91.0
21.2	28.2	24.7	12.0	83.0
22.0	30.9	27.1	0.0	75.0
23.9	33.8	29.6	0.0	73.0
25.0	35.2	30.9	48.0	65.0
21.8	30.4	26.5	0.0	79.0
24.1	34.0	29.9	3.0	69.0
23.8	32.5	27.4	0.3	80.0
23.6	36.4	30.9	0.0	67.0
24.7	32.0	27.4	5.0	84.0
21.4	32.6	27.3	68.0	69.0
21.2	30.0	25.5	13.0	82.0
22.8	33.0	28.6	5.0	65.0
22.2	28.4	24.9	16.0	89.0
21.4	31.5	27.4	0.0	69.0
23.4	32.1	28.6	0.0	77.0
23.8	34.8	29.9	0.0	71.0
20.8	32.9	25.5	19.0	91.0
19.6	27.0	23.6	0.0	74.0
19.7	27.1	24.7	0.7	75.0
21.0	31.7	26.5	0.2	83.0
22.8	33.0	29.2	17.0	71.0
21.8	33.5	29.4	0.0	67.0
19.6	32.0	25.2	5.0	78.0
17.5	24.5	20.9	0.0	57.0
19.1	28.4	23.9	0.0	57.0
19.4	28.2	24.4	0.0	67.0
19.1	32.8	27.6	0.0	56.0
22.7	36.0	30.7	0.0	55.0
24.6	35.8	31.3	0.0	58.0
22.0	31.4	26.1	0.0	69.0
19.3	34.0	27.3	6.0	70.0
20.7	33.8	28.9	0.0	57.0
21.5	34.3	28.8	0.0	55.0
20.5	34.2	28.8	0.0	49.0
22.0	34.3	29.0	0.6	60.0
21.7	31.6	27.6	0.0	67.0
22.2	32.8	27.2	0.2	65.0
20.2	37.5	30.3	0.0	52.0
20.8	36.8	30.1	0.0	53.0
20.0	38.6	31.6	0.0	50.0
22.1	39.4	32.5	0.0	51.0
21.5	37.4	32.0	0.0	59.0
25.4	31.3	27.2	3.0	83.0
22.5	33.6	28.9	0.0	72.0
22.8	35.2	30.6	0.0	64.0
23.8	36.6	30.6	5.0	66.0
23.5	30.5	27.6	0.0	80.0
22.1	33.7	29.3	0.0	62.0
24.5	38.2	32.6	0.0	62.0
23.0	37.7	29.3	62.0	79.0
22.3	33.1	28.5	0.0	74.0
22.2	34.2	29.2	74.0	72.0
21.0	32.5	27.4	0.0	68.0
21.0	34.3	29.3	0.0	66.0
23.3	37.0	31.3	0.0	59.0
21.4	34.5	29.0	16.0	79.0
22.9	28.3	25.7	31.0	85.0
20.9	26.1	23.0	0.3	87.0
20.7	30.8	25.9	0.0	77.0
23.6	33.3	28.6	0.0	71.0
23.8	32.7	29.3	0.0	73.0
23.9	34.6	30.3	7.0	70.0
22.4	31.7	28.1	0.0	76.0
22.9	34.7	30.8	0.0	69.0
22.9	34.5	28.0	66.0	83.0
22.0	27.0	24.2	12.0	92.0
15.4	23.6	19.8	1.0	82.0
16.0	24.7	21.2	4.0	79.0
18.2	26.2	22.5	0.1	78.0
16.0	27.4	22.6	0.0	78.0
19.7	29.8	25.7	0.0	73.0
22.2	30.8	27.1	0.0	72.0
22.0	33.5	28.9	11.0	71.0
20.5	26.0	23.3	0.0	86.0
21.6	30.5	26.6	0.0	73.0
21.8	33.9	27.7	0.0	78.0
22.7	33.8	29.2	0.0	68.0
22.3	34.0	29.8	0.0	62.0
25.0	33.5	29.7	1.0	66.0
23.6	30.8	27.6	0.0	70.0
22.3	28.6	26.0	3.0	80.0
22.2	29.4	26.4	1.0	89.0
23.2	29.3	25.6	0.1	85.0
21.4	33.0	28.2	0.0	73.0
24.5	31.4	27.4	36.0	83.0
21.1	28.2	24.9	1.0	85.0
23.0	31.2	28.0	0.0	77.0
23.8	33.2	28.5	0.0	78.0
24.3	34.0	29.7	1.0	75.0
23.6	28.8	26.2	0.6	85.0
22.8	30.8	27.4	0.0	79.0
22.4	28.6	26.0	0.0	78.0
19.1	24.6	22.1	0.0	79.0
19.8	29.8	25.8	0.0	66.0
19.5	30.2	25.3	0.0	69.0
21.0	28.9	25.5	0.0	70.0
20.8	31.0	26.7	2.0	65.0
20.5	30.0	25.2	0.0	80.0
20.1	31.8	26.5	0.9	74.0
18.0	31.0	25.8	0.0	69.0
19.2	32.5	26.8	0.0	68.0
19.8	33.3	27.6	0.0	69.0
22.0	34.3	28.9	0.0	67.0
18.1	27.9	20.2	10.0	89.0
16.8	20.6	19.1	3.0	78.0
15.3	21.7	18.3	0.2	77.0
15.7	22.7	19.0	0.0	75.0
16.1	25.0	20.9	0.0	73.0
17.2	25.6	20.9	0.0	72.0
17.9	25.2	21.2	0.0	74.0
19.0	24.9	21.9	0.0	78.0
18.8	25.8	22.9	0.0	76.0
19.9	30.2	25.1	0.0	71.0
17.3	30.9	24.9	0.0	73.0
16.0	23.4	17.3	0.0	75.0
14.5	22.0	18.5	0.0	64.0
15.8	23.6	19.8	0.0	73.0
14.7	27.3	22.4	0.0	73.0
